Date,Open,High,Low,Close,Volume
2015-06-25,515.0,540.5,512.0,536.0,4549538
2015-06-26,533.5,535.0,529.5,530.0,2184221
2015-06-29,513.0,534.5,507.5,526.5,3742240
2015-06-30,522.5,525.0,512.5,512.5,3757570
2015-07-01,514.5,526.0,514.18,520.0,2168631
2015-07-02,520.0,521.5,507.5,510.5,2586400
2015-07-03,509.5,515.32,509.5,510.5,1143981
2015-07-06,505.0,510.5,502.88,508.5,1768252
2015-07-07,510.0,513.5,502.0,502.5,1941449
2015-07-08,504.5,511.0,503.0,506.0,2762900
2015-07-09,506.5,524.0,506.5,519.5,2486028
2015-07-10,524.0,526.0,522.0,524.0,1442084
2015-07-13,527.5,533.0,527.5,533.0,1429537
2015-07-14,532.5,534.5,526.5,533.0,1894020
2015-07-15,531.5,534.0,530.0,531.5,1197586
2015-07-16,532.5,538.0,529.0,535.0,1674961
2015-07-17,536.0,539.88,363.39,530.5,1694962
2015-07-20,530.0,542.5,529.75,536.0,1633535
2015-07-21,535.5,537.5,533.0,535.5,1570865
2015-07-22,528.5,548.5,528.5,541.0,3029587
2015-07-23,547.0,549.5,540.0,543.5,1790683
2015-07-24,543.0,550.5,540.5,541.0,1630219
2015-07-27,539.0,540.5,517.5,520.5,2848854
2015-07-28,522.5,523.5,517.5,520.0,1584459
2015-07-29,523.0,523.0,512.0,514.5,2344071
2015-07-30,515.0,517.5,510.0,515.0,1962467
2015-07-31,517.0,522.0,512.14,521.0,2379749
2015-08-03,519.5,522.0,511.5,516.0,2397595
2015-08-04,516.0,516.5,510.5,514.5,2011121
2015-08-05,514.5,528.5,512.5,528.5,2400008
2015-08-06,525.5,530.5,520.5,523.5,1572857
2015-08-07,521.0,522.0,516.0,519.0,1620329
2015-08-10,522.0,527.0,520.0,525.5,1603592
2015-08-11,524.5,527.0,521.96,522.0,1509673
2015-08-12,517.5,524.11,505.5,511.0,1778780
2015-08-13,517.5,522.0,516.0,518.0,1963451
2015-08-14,520.0,526.0,519.0,523.5,1732887
2015-08-17,526.0,528.5,521.5,526.0,1364051
2015-08-18,525.0,526.5,522.5,522.5,1621312
2015-08-19,519.5,526.0,513.5,520.0,1675931
2015-08-20,516.0,518.0,508.5,509.0,2065523
2015-08-21,503.0,511.0,498.3,501.5,2294020
2015-08-24,488.2,495.22,482.9,489.7,4920041
2015-08-25,493.0,505.0,492.9,503.5,2504251
2015-08-26,496.7,498.43,492.4,495.0,3010219
2015-08-27,504.0,517.0,500.0,513.5,2876170
2015-08-28,515.0,516.0,504.5,515.5,2451248
2015-09-01,505.0,508.5,501.5,504.0,2667681
2015-09-02,506.0,508.5,500.0,501.5,2414908
2015-09-03,506.5,512.5,502.91,504.0,1500957
2015-09-04,499.6,505.5,499.1,499.1,2177687
2015-09-07,503.0,504.5,498.9,503.5,813564
2015-09-08,506.0,512.5,504.46,504.5,1492499
2015-09-09,513.0,517.0,510.0,516.0,1900775
2015-09-10,512.0,516.0,506.5,508.5,1839314
2015-09-11,508.5,509.0,500.5,505.0,1558092
2015-09-14,508.0,512.5,504.5,506.0,1665409
2015-09-15,505.0,513.0,503.0,510.5,1313805
2015-09-16,511.5,517.0,507.5,513.5,2076245
2015-09-17,513.5,517.5,512.5,515.0,1826363
2015-09-18,515.0,516.5,507.5,513.0,1879896
2015-09-21,511.5,517.0,509.5,513.5,1488599
2015-09-22,514.0,514.5,497.8,497.8,1476796
2015-09-23,497.6,508.0,494.5,505.5,1392205
2015-09-24,506.0,509.5,503.5,508.0,1826114
2015-09-25,515.0,527.0,514.0,519.5,1728200
2015-09-28,519.0,519.0,512.0,513.5,1367902
2015-09-29,508.0,508.5,491.4,491.4,2603125
2015-09-30,500.0,501.0,495.0,499.4,2612194
2015-10-01,505.0,511.0,502.5,506.0,2806104
2015-10-02,509.0,511.5,501.0,504.5,1716919
2015-10-05,512.0,519.5,512.0,517.5,2483394
2015-10-06,518.5,520.5,515.0,515.5,2058455
2015-10-07,517.0,519.0,511.5,512.5,1686594
2015-10-08,511.5,521.0,511.5,518.0,1331548
2015-10-09,523.0,526.0,516.5,520.0,1387505
2015-10-12,521.0,525.0,518.5,524.0,1038401
2015-10-13,525.5,528.5,520.5,527.0,1441384
2015-10-14,523.0,524.5,517.5,520.0,1741762
2015-10-15,522.5,528.0,520.5,527.0,1554704
2015-10-16,531.5,535.0,522.0,525.5,1716268
2015-10-19,526.0,530.0,522.5,525.0,1669134
2015-10-20,525.0,530.0,524.0,529.5,1613555
2015-10-21,530.0,541.5,529.0,541.0,1283717
2015-10-22,540.0,544.5,539.5,542.5,1438151
2015-10-23,544.0,547.28,538.5,540.0,2171415
2015-10-26,540.0,543.5,538.0,542.0,1230728
2015-10-27,541.0,543.0,536.0,536.0,1406330
2015-10-28,536.0,544.5,536.0,544.5,1240571
2015-10-29,545.0,553.5,543.0,546.0,1605257
2015-10-30,546.5,548.5,541.5,545.0,1516087
2015-11-02,540.5,546.0,540.5,542.5,1270994
2015-11-03,543.0,544.11,538.0,543.0,1126368
2015-11-04,544.0,545.5,543.0,545.0,1870551
2015-11-05,546.0,546.5,544.0,545.0,1528639
2015-11-06,545.0,547.0,542.0,543.0,1796712
2015-11-09,544.5,546.5,541.5,542.0,1258669
2015-11-10,544.5,545.14,531.17,534.0,1535879
2015-11-11,534.0,541.0,534.0,538.5,1666334
2015-11-12,538.5,543.0,537.0,540.0,1396180
2015-11-13,539.0,540.5,535.5,537.5,1280945
2015-11-16,533.0,540.0,532.5,538.5,896943
2015-11-17,544.0,548.5,543.39,545.0,1226594
2015-11-18,543.0,547.0,541.5,546.5,1243593
2015-11-19,551.5,563.5,549.5,561.5,1902940
2015-11-20,564.0,564.0,556.5,561.5,1536046
2015-11-23,557.5,567.0,557.5,565.0,1528620
2015-11-24,564.5,567.0,553.0,558.5,2034375
2015-11-25,561.0,578.0,561.0,572.5,1379563
2015-11-26,574.5,584.0,572.5,574.0,1302339
2015-11-27,570.0,577.5,568.5,574.5,1277723
2015-11-30,576.5,587.5,574.0,586.5,2888283
2015-12-01,589.5,589.5,571.5,576.5,3205471
2015-12-02,570.0,579.5,540.5,577.0,4820328
2015-12-03,578.0,590.0,570.5,581.5,4390158
2015-12-04,584.0,614.0,584.0,611.5,4374269
2015-12-07,613.5,625.5,612.5,614.0,2826922
2015-12-08,612.5,625.18,604.6,605.5,3116028
2015-12-09,605.5,609.78,602.0,603.5,2538677
2015-12-10,600.0,602.0,590.0,592.0,2613731
2015-12-11,591.5,595.0,588.0,589.0,1799834
2015-12-14,592.0,592.5,579.5,579.5,2072013
2015-12-15,584.0,591.0,581.5,589.5,3272212
2015-12-16,589.5,590.0,586.5,587.0,2028778
2015-12-18,584.5,598.5,579.0,590.0,3834446
2015-12-21,589.5,597.5,588.5,589.5,1226585
2015-12-22,593.5,593.5,585.0,589.5,1666363
2015-12-23,591.0,600.75,591.0,600.0,1482120
2015-12-24,602.0,602.0,595.5,596.0,216506
2015-12-29,597.0,612.0,597.0,612.0,1642324
2015-12-30,612.0,613.0,605.5,611.0,1062516
2015-12-31,611.5,612.28,600.72,603.5,249874
2016-01-04,598.5,600.0,586.5,590.5,2089567
2016-01-05,594.0,598.5,589.0,593.0,1507951
2016-01-06,592.0,592.0,582.5,586.0,1523944
2016-01-07,573.5,576.5,565.5,574.0,3004589
2016-01-08,575.5,582.5,567.0,577.5,2928813
2016-01-11,582.5,600.0,581.5,588.0,3528394
2016-01-12,591.5,596.5,586.5,589.5,2429188
2016-01-13,593.0,593.0,581.5,583.5,2170949
2016-01-14,577.5,578.5,569.5,575.5,2184833
2016-01-15,575.0,578.0,556.5,557.0,3055182
2016-01-18,557.0,562.5,552.5,555.0,2170734
2016-01-19,563.5,569.0,557.5,567.0,1974790
2016-01-20,557.5,560.0,543.0,544.5,3702989
2016-01-21,547.5,555.0,544.0,550.0,3319632
2016-01-22,560.5,561.5,549.5,554.5,3192491
2016-01-25,558.5,568.53,556.5,568.0,2279254
2016-01-26,560.0,568.5,558.48,567.5,2135149
2016-01-27,577.0,613.0,577.0,610.0,6989408
2016-01-28,606.5,614.5,600.5,604.0,4291509
2016-01-29,610.0,621.0,606.0,621.0,3155695
2016-02-01,624.0,629.5,619.0,625.5,2646373
2016-02-02,625.0,625.5,619.0,621.0,2654377
2016-02-03,621.0,628.5,614.5,615.0,4958460
2016-02-04,622.0,623.0,602.5,607.5,4090623
2016-02-05,608.0,622.0,601.0,601.0,3257799
2016-02-08,604.5,608.04,572.54,574.5,3822776
2016-02-09,576.5,585.0,568.5,579.5,5394302
2016-02-10,584.5,594.5,576.96,577.0,4003678
2016-02-11,564.5,570.5,555.5,556.5,4184556
2016-02-12,560.5,567.0,556.0,566.0,3462559
2016-02-15,576.0,578.5,564.5,566.5,2352306
2016-02-16,570.0,572.0,562.5,564.0,2810164
2016-02-17,565.5,579.0,565.5,576.5,2950711
2016-02-18,580.5,583.5,576.0,579.0,2419357
2016-02-19,581.0,584.5,575.0,580.0,3348129
2016-02-22,584.5,590.0,577.5,577.5,881392
2016-02-23,578.0,578.5,570.0,575.0,2668676
2016-02-24,575.0,575.0,559.5,568.0,3210319
2016-02-25,573.0,588.55,573.0,586.0,2483977
2016-02-26,593.0,595.0,580.5,590.0,3585121
2016-02-29,586.0,596.5,584.5,596.5,3349858
2016-03-01,595.0,613.0,591.59,613.0,3313649
2016-03-02,617.5,620.5,598.5,604.0,2474332
2016-03-03,602.5,604.5,595.0,596.0,1607671
2016-03-04,599.0,602.5,595.5,601.0,1722952
2016-03-07,599.5,600.5,594.0,597.0,1483085
2016-03-08,593.0,594.0,585.0,587.5,2133531
2016-03-09,587.5,588.5,581.5,586.5,2289303
2016-03-10,589.0,593.0,580.5,580.5,2048984
2016-03-11,588.0,589.0,582.1,586.5,1373580
2016-03-14,587.5,598.5,586.5,596.0,1535499
2016-03-15,593.5,602.5,592.5,601.5,1312782
2016-03-16,602.0,603.5,599.0,603.0,1979552
2016-03-17,603.0,604.0,592.0,604.0,2376147
2016-03-18,601.5,618.5,600.5,612.5,4656777
2016-03-21,609.5,616.0,609.5,612.0,1988625
2016-03-22,610.5,619.5,604.96,619.5,1668671
2016-03-23,620.5,630.5,619.5,622.5,2235600
2016-03-24,619.5,621.0,614.0,616.5,2002458
2016-03-29,618.5,621.85,614.0,620.0,1749784
2016-03-30,625.5,630.0,623.5,627.5,1680490
2016-03-31,627.5,630.5,624.5,629.0,2160709
2016-04-01,621.5,632.5,621.5,631.5,2534672
2016-04-04,629.5,634.16,628.5,629.5,2160538
2016-04-05,627.0,630.5,621.0,623.5,2795323
2016-04-06,625.0,633.5,623.66,631.5,2646067
2016-04-07,633.5,634.5,624.5,626.0,2318656
2016-04-08,626.0,632.5,625.0,630.0,1839605
2016-04-11,629.5,631.5,623.59,625.5,1730134
2016-04-12,626.0,629.0,620.5,627.5,2057687
2016-04-13,632.0,633.0,628.5,630.5,1910443
2016-04-14,632.0,632.0,625.0,626.5,2234847
2016-04-15,627.0,629.0,620.0,623.0,2933849
2016-04-18,619.5,633.0,618.5,631.0,2746460
2016-04-19,631.0,636.5,631.0,636.5,2698305
2016-04-20,635.5,639.0,627.0,627.5,2396524
2016-04-21,624.0,626.5,603.0,605.0,3249539
2016-04-22,603.0,604.0,595.0,597.5,2852624
2016-04-25,596.5,601.5,595.0,600.5,2493752
2016-04-26,599.5,603.5,594.0,595.0,2579655
2016-04-27,594.0,601.71,593.5,599.5,1871241
2016-04-28,597.5,598.0,590.34,592.5,2199231
2016-04-29,588.5,599.5,588.0,592.0,2552000
2016-05-03,594.0,605.5,591.0,603.5,2926687
2016-05-04,602.0,606.0,596.0,604.0,2241363
2016-05-05,600.0,603.0,580.0,582.0,3751694
2016-05-06,581.0,585.67,579.0,581.0,2943927
2016-05-09,584.0,593.5,583.0,593.0,2847377
2016-05-10,599.0,599.82,587.5,593.5,2842633
2016-05-11,594.5,602.0,593.5,599.0,2204931
2016-05-12,592.0,599.0,588.0,589.0,1646824
2016-05-13,589.0,594.5,582.0,593.5,2093249
2016-05-16,589.5,595.5,586.0,595.0,1607967
2016-05-17,598.5,603.51,594.0,597.0,2130589
2016-05-18,595.5,596.5,588.0,589.5,2670867
2016-05-19,588.0,589.0,581.0,582.5,1761687
2016-05-20,585.5,591.5,584.5,590.5,1981885
2016-05-23,589.0,599.5,589.0,592.5,1595716
2016-05-24,589.5,604.5,588.5,604.0,2423059
2016-05-25,607.0,607.53,599.5,601.0,1708399
2016-05-26,599.0,606.5,599.0,604.5,1273118
2016-05-27,602.5,607.46,601.5,604.5,1702616
2016-05-31,606.5,616.16,606.0,613.0,3593888
2016-06-01,616.0,617.0,609.5,612.5,2702824
2016-06-02,611.5,621.0,610.5,620.5,2751143
2016-06-03,623.0,626.0,618.0,622.5,2296063
2016-06-09,630.0,632.0,626.5,627.5,2240666
2016-06-10,624.0,628.0,616.5,617.5,1956986
2016-06-13,612.0,617.5,609.0,613.0,2253745
2016-06-14,609.5,613.0,603.0,604.5,3165106
2016-06-15,603.5,609.5,601.5,604.0,2529863
2016-06-16,597.0,601.26,593.0,594.0,2453131
2016-06-17,598.5,599.5,589.5,591.0,3835532
2016-06-20,600.0,614.5,598.44,612.0,2754305
2016-06-21,610.5,618.5,608.0,616.5,1580530
2016-06-22,619.5,628.0,615.0,623.5,2489579
2016-06-23,627.0,632.5,622.5,627.0,2683364
2016-06-24,614.0,617.5,600.0,603.5,4090366
2016-06-27,597.5,601.0,573.0,573.0,5241158
2016-06-28,588.0,614.0,584.5,611.5,3861661
2016-06-29,618.5,630.0,608.0,630.0,3396394
2016-06-30,621.5,645.5,620.5,645.5,3320033
2016-07-01,648.0,651.0,625.0,625.0,4648568
2016-07-04,627.5,632.0,626.0,628.0,2771131
2016-07-05,626.5,645.0,626.45,642.0,3700959
2016-07-06,638.5,646.0,635.16,639.5,2867959
2016-07-07,645.5,646.5,636.0,639.0,2710715
2016-07-08,635.0,643.5,635.0,640.0,3123281
2016-07-11,645.0,655.5,642.0,655.0,2906642
2016-07-12,654.0,656.0,642.0,645.0,2743611
2016-07-13,643.5,650.0,641.0,646.5,2897349
2016-07-14,655.0,666.0,654.0,655.5,2822323
2016-07-15,655.5,656.16,649.78,652.5,2223378
2016-07-18,659.0,673.5,658.5,668.0,2462046
2016-07-19,668.5,680.5,661.5,676.5,2303296
2016-07-20,678.0,699.5,678.0,697.0,2906797
2016-07-21,695.0,698.0,686.5,686.5,2563336
2016-07-22,685.0,693.5,682.0,693.0,1394173
2016-07-25,694.0,697.5,689.0,697.0,1893453
2016-07-26,695.0,707.0,695.0,702.5,1546871
2016-07-27,705.5,716.0,699.0,702.0,2905645
2016-07-28,711.5,717.0,706.5,714.0,2662580
2016-07-29,714.5,715.5,707.0,712.5,2364570
2016-08-01,714.5,722.0,709.82,713.0,2133104
2016-08-02,709.0,716.5,708.29,708.5,1820554
2016-08-03,712.5,712.5,700.12,700.5,1392756
2016-08-04,699.5,717.5,697.5,715.5,2031516
2016-08-05,715.0,722.5,715.0,716.0,2149659
2016-08-08,716.0,720.17,713.5,715.5,1504411
2016-08-09,719.0,729.0,717.5,728.0,1303385
2016-08-10,725.0,727.0,720.5,722.5,2022270
2016-08-11,724.0,734.0,722.5,734.0,1622446
2016-08-12,736.0,741.0,732.0,740.0,1784903
2016-08-15,738.5,740.5,706.0,740.5,2777351
2016-08-16,739.0,743.65,733.5,733.5,2160097
2016-08-17,737.5,739.0,730.0,732.5,1967538
2016-08-18,736.0,739.5,727.0,729.0,1713043
2016-08-19,727.0,736.0,726.37,736.0,1416950
2016-08-22,733.5,738.0,730.5,735.0,1291907
2016-08-23,739.5,741.0,732.5,736.0,1196759
2016-08-24,732.0,733.0,724.0,726.0,1623646
2016-08-25,726.5,731.25,718.5,721.5,1958854
2016-08-26,724.0,729.82,720.5,729.0,1046594
2016-08-30,734.5,735.7,729.0,729.5,1566200
2016-08-31,727.0,727.51,723.5,725.0,1954368
2016-09-01,726.0,732.0,724.5,728.5,1536354
2016-09-02,731.0,745.0,727.5,741.5,2160813
2016-09-05,743.5,746.0,735.5,736.5,1313785
2016-09-06,736.0,739.5,726.5,732.5,1915699
2016-09-07,734.5,743.5,732.0,739.0,1887912
2016-09-08,737.5,745.5,736.94,739.0,1904619
2016-09-09,735.5,740.0,723.5,724.5,2091589
2016-09-12,717.0,724.0,710.23,720.0,1533140
2016-09-13,723.5,728.0,719.0,720.0,1819844
2016-09-14,723.5,726.5,719.0,724.0,1432735
2016-09-15,724.5,731.0,720.18,729.5,1699318
2016-09-16,729.0,732.95,725.5,728.5,3111771
2016-09-19,734.0,737.5,734.0,735.5,1336823
2016-09-20,734.0,744.5,734.0,740.5,1239982
2016-09-21,743.0,745.04,738.0,739.0,1165786
2016-09-22,746.0,747.5,740.52,747.0,1425357
2016-09-23,746.0,747.0,738.0,739.0,1641215
2016-09-26,736.0,738.5,731.0,732.0,1506452
2016-09-27,738.0,738.0,714.5,728.5,2544382
2016-09-28,730.5,736.5,727.5,732.0,2103591
2016-09-29,737.0,740.0,728.5,734.0,1964210
2016-09-30,730.0,738.5,726.0,738.0,2408657
2016-10-03,740.5,754.0,738.0,752.0,2264596
2016-10-04,753.0,761.0,752.5,756.0,4114936
2016-10-05,754.5,754.5,743.5,744.5,2107408
2016-10-06,745.5,750.0,738.0,740.0,2228253
2016-10-07,744.0,750.0,739.0,741.5,2555498
2016-10-10,746.0,746.0,737.5,741.0,1553078
2016-10-11,741.0,744.0,736.5,737.0,1461438
2016-10-12,732.5,736.5,729.0,730.5,1672401
2016-10-13,729.5,731.14,723.15,727.5,2091172
2016-10-14,727.5,734.0,727.5,730.0,1911186
2016-10-17,730.5,733.0,721.5,722.5,2109483
2016-10-18,723.5,731.5,722.5,728.5,1808218
2016-10-19,729.0,729.5,724.0,726.0,1924851
2016-10-20,726.0,727.46,713.5,717.5,2372059
2016-10-21,715.5,725.0,715.5,722.5,2019328
2016-10-24,724.0,729.32,718.0,721.5,2077507
2016-10-25,723.0,727.5,719.0,725.0,1689851
2016-10-26,725.5,726.0,706.5,713.0,2062535
2016-10-27,714.0,727.5,712.0,714.5,2385264
2016-10-28,712.0,722.0,704.0,721.5,1388339
2016-10-31,719.5,723.5,716.5,721.5,2137195
2016-11-01,723.5,724.0,707.0,707.0,1906010
2016-11-02,704.0,708.0,697.0,697.0,2711251
2016-11-03,696.5,697.0,688.0,690.5,2287990
2016-11-04,686.0,690.5,680.5,683.5,1751448
2016-11-07,691.0,692.5,681.0,683.5,1509128
2016-11-08,682.5,685.5,681.0,683.5,2005991
2016-11-09,667.0,684.0,664.92,681.0,2484625
2016-11-10,687.5,687.71,665.5,666.0,2624886
2016-11-11,668.5,675.0,647.0,651.0,3718023
2016-11-14,655.5,660.0,648.0,649.0,2524812
2016-11-15,652.5,660.5,651.5,654.0,2542887
2016-11-16,655.5,661.0,655.0,660.5,2062113
2016-11-17,665.5,675.5,665.0,675.0,2511279
2016-11-18,689.0,689.0,677.0,685.0,2401807
2016-11-21,690.0,691.0,683.53,686.5,1635140
2016-11-22,688.5,695.0,687.0,692.0,1851894
2016-11-23,692.5,697.5,686.5,687.0,1391094
2016-11-24,689.0,690.0,683.0,690.0,1160452
2016-11-25,689.5,692.0,687.5,690.5,897238
2016-11-28,693.5,693.5,679.5,680.0,2025197
2016-11-29,681.5,682.0,675.0,675.5,3193871
2016-11-30,690.0,695.5,654.5,657.5,4863375
2016-12-01,661.5,662.5,643.5,648.5,3334945
2016-12-02,643.5,644.5,629.5,639.5,2721318
2016-12-05,637.5,645.0,632.0,633.0,3105910
2016-12-06,635.0,635.0,618.5,619.5,3005906
2016-12-07,621.5,631.5,619.98,628.5,2744131
2016-12-08,630.5,633.1,624.5,627.5,1960521
2016-12-09,627.0,634.0,624.0,625.0,2367787
2016-12-12,624.0,628.5,621.0,624.5,2517759
2016-12-13,622.0,637.5,615.5,636.5,3610216
2016-12-14,635.0,645.5,632.0,638.0,3775368
2016-12-15,641.5,651.0,635.5,647.5,3278760
2016-12-16,647.5,651.0,644.0,649.0,3232159
2016-12-19,650.0,653.7,646.0,653.5,1568244
2016-12-20,653.5,654.11,649.0,652.0,1199276
2016-12-21,651.5,654.5,646.0,654.0,2729624
2016-12-22,652.5,655.5,646.5,655.5,1459182
2016-12-23,654.0,657.5,653.0,654.0,476270
2016-12-28,655.0,658.0,651.0,655.5,1099467
2016-12-29,653.5,658.5,652.86,658.5,851634
2016-12-30,655.0,658.0,651.0,655.0,932656
2017-01-03,659.0,665.0,649.0,651.0,1918373
2017-01-04,653.5,655.0,649.5,653.0,1472228
2017-01-05,652.5,657.5,652.35,653.5,1372423
2017-01-06,651.0,661.5,651.0,657.5,1433977
2017-01-09,661.5,673.5,660.0,671.0,1656782
2017-01-10,671.0,674.5,661.44,661.5,1914742
2017-01-11,658.5,673.5,658.5,670.0,1679539
2017-01-12,670.0,672.46,659.36,665.0,1684229
2017-01-13,667.0,676.0,662.47,673.91,1873497
2017-01-16,672.5,680.0,672.5,673.5,1831677
2017-01-17,674.0,674.5,659.0,659.5,1648248
2017-01-18,661.0,663.0,642.18,649.0,2922453
2017-01-19,648.5,656.5,642.5,643.0,2302995
2017-01-20,643.5,645.41,640.0,643.5,2597746
2017-01-23,642.0,642.0,630.0,631.0,2252796
2017-01-24,628.0,634.0,620.5,631.5,2860797
2017-01-25,632.5,637.0,628.0,633.5,2181458
2017-01-26,604.0,624.5,594.99,599.0,5857105
2017-01-27,598.0,613.5,595.0,610.0,3759019
2017-01-30,606.5,610.21,598.98,606.5,2188239
2017-01-31,606.0,622.0,604.5,613.0,3437697
2017-02-01,618.5,620.97,609.0,612.5,2386110
2017-02-02,614.0,622.1,611.0,622.0,3092808
2017-02-03,623.0,638.0,622.64,630.0,3368556
2017-02-06,629.5,637.5,628.0,631.5,2498655
2017-02-07,635.0,642.0,633.0,633.5,2467136
2017-02-08,633.0,649.2,633.0,639.5,4335189
2017-02-09,634.0,639.49,623.0,637.0,3973138
2017-02-10,653.5,655.0,645.5,647.0,3961699
2017-02-13,646.0,648.5,643.5,645.0,2540530
2017-02-14,645.0,645.0,636.0,637.5,2275036
2017-02-15,640.0,640.0,632.0,638.0,2099849
2017-02-16,636.0,639.0,631.89,635.5,2459727
2017-02-17,637.0,637.0,632.5,633.5,2635667
2017-02-20,634.5,635.5,632.5,634.5,1475456
2017-02-21,648.5,655.37,639.5,648.0,3437121
2017-02-22,649.5,649.5,642.5,643.0,2642464
2017-02-23,644.5,647.0,640.0,644.0,1840391
2017-02-24,646.5,646.5,636.0,642.5,1636240
2017-02-27,646.0,648.46,642.5,647.0,1515800
2017-02-28,650.0,653.0,640.0,646.0,2403386
2017-03-01,648.5,657.5,642.0,655.5,3154016
2017-03-02,655.5,661.5,652.0,657.0,2311926
2017-03-03,656.5,807.5,644.0,645.5,2680480
2017-03-06,646.5,647.0,641.5,645.5,1926802
2017-03-07,648.0,650.5,643.5,648.0,1738436
2017-03-08,645.0,652.0,645.0,647.5,1580062
2017-03-09,647.0,655.5,643.5,653.5,2174219
2017-03-10,654.0,655.5,646.0,646.0,2035955
2017-03-13,646.5,653.0,645.0,650.5,1539192
2017-03-14,652.0,652.5,646.0,646.0,1609580
